Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-04-21 00:00:00+05:30,535.7018741006199,554.2964872444535,515.3363960829693,547.810546875,61371628,0.0,0.0,RELIANCE.NS
2020-04-22 00:00:00+05:30,584.4019995113495,613.1351058001877,575.5474398814406,603.7049560546875,142683366,0.0,0.0,RELIANCE.NS
2020-04-23 00:00:00+05:30,605.3652786364363,613.5557646801582,599.144909215648,606.9369506835938,65464502,0.0,0.0,RELIANCE.NS
2020-04-24 00:00:00+05:30,597.7502486822254,661.8573780596505,596.444206516044,627.3466796875,134986308,0.0,0.0,RELIANCE.NS
2020-04-27 00:00:00+05:30,634.8730894332161,653.0249847927072,630.0030932350546,632.9915161132812,58482901,0.0,0.0,RELIANCE.NS
2020-04-28 00:00:00+05:30,641.9568181514562,644.3696510132556,616.3449469451291,632.283203125,78453401,0.0,0.0,RELIANCE.NS
2020-04-29 00:00:00+05:30,639.6988522150465,643.5727073271979,628.6748650409663,631.7518310546875,37494672,0.0,0.0,RELIANCE.NS
2020-04-30 00:00:00+05:30,643.7055881945495,661.8574848224553,636.6662231135697,649.0404663085938,71345899,0.0,0.0,RELIANCE.NS
2020-05-04 00:00:00+05:30,637.5296382335329,648.5978405960433,627.5460611859784,635.404541015625,53456868,0.0,0.0,RELIANCE.NS
2020-05-05 00:00:00+05:30,643.5949068952227,654.7959220233024,640.7171334493445,646.6718139648438,44903763,0.0,0.0,RELIANCE.NS
2020-05-06 00:00:00+05:30,648.1549826146783,657.4301524899695,639.9644969248411,646.7161254882812,40489094,0.0,0.0,RELIANCE.NS
2020-05-07 00:00:00+05:30,644.1704393014968,670.1364827056314,639.7431591836357,667.170166015625,50026966,0.0,0.0,RELIANCE.NS
2020-05-08 00:00:00+05:30,684.0159893227957,699.4671974352923,680.5184133586295,691.453857421875,84262770,0.0,0.0,RELIANCE.NS
2020-05-11 00:00:00+05:30,699.5114182059128,715.0069559167692,696.1024448313221,698.0947265625,67085063,0.0,0.0,RELIANCE.NS
2020-05-12 00:00:00+05:30,692.7820822836915,694.3538135245084,648.597762313431,654.9066162109375,100683202,0.0,0.0,RELIANCE.NS
2020-05-13 00:00:00+05:30,682.4552048298399,682.4552048298399,649.8296203983916,668.8016357421875,66430125,0.0,0.0,RELIANCE.NS
2020-05-14 00:00:00+05:30,656.5335156293573,668.9133746744631,639.1257832901623,641.7626342773438,49266771,0.0,0.0,RELIANCE.NS
2020-05-15 00:00:00+05:30,645.3603108100305,655.505544993547,632.4441698839768,652.2429809570312,62152260,0.0,0.0,RELIANCE.NS
2020-05-18 00:00:00+05:30,656.9804364984263,662.3435088092141,638.209565195396,643.9078369140625,62796089,0.0,0.0,RELIANCE.NS
2020-05-19 00:00:00+05:30,651.1704320627348,653.2709993852046,627.1482004131885,629.6732788085938,42315854,0.0,0.0,RELIANCE.NS
2020-05-20 00:00:00+05:30,630.1648718667543,646.6340911225386,622.567117444749,640.7570190429688,55320985,0.0,0.0,RELIANCE.NS
2020-05-21 00:00:00+05:30,641.3380388523989,653.1592120065188,636.8687920523483,644.13134765625,39167981,0.0,0.0,RELIANCE.NS
2020-05-22 00:00:00+05:30,648.8464085198318,651.6173154661222,637.5391765413674,639.796142578125,37828973,0.0,0.0,RELIANCE.NS
2020-05-26 00:00:00+05:30,647.2151032482915,647.9078447686456,632.9805062654167,636.4442138671875,33216635,0.0,0.0,RELIANCE.NS
2020-05-27 00:00:00+05:30,639.5503147120085,649.8296057766105,631.0587341509421,646.0531005859375,35667956,0.0,0.0,RELIANCE.NS
2020-05-28 00:00:00+05:30,650.276493908647,661.3378968154211,647.5949578090872,657.9859619140625,40126278,0.0,0.0,RELIANCE.NS
2020-05-29 00:00:00+05:30,656.0865710519578,657.874281577474,649.2263021006102,654.4776611328125,40022527,0.0,0.0,RELIANCE.NS
2020-06-01 00:00:00+05:30,661.4497091598923,687.5278221873144,659.6396559291616,679.483154296875,39943702,0.0,0.0,RELIANCE.NS
2020-06-02 00:00:00+05:30,682.0082524676351,688.2652094545642,679.6841993415399,686.3433837890625,22153960,0.0,0.0,RELIANCE.NS
2020-06-03 00:00:00+05:30,690.4998208970632,697.2036906022743,685.293088469562,689.0026245117188,25381289,0.0,0.0,RELIANCE.NS
2020-06-04 00:00:00+05:30,690.0528916211931,710.3880470680874,688.7121530618508,706.0528564453125,34202350,0.0,0.0,RELIANCE.NS
2020-06-05 00:00:00+05:30,712.8460779143384,723.1253687944095,703.326556596176,706.9019775390625,33076685,0.0,0.0,RELIANCE.NS
2020-06-08 00:00:00+05:30,723.3041565188626,723.3041565188626,699.4383255883272,701.449462890625,31414953,0.0,0.0,RELIANCE.NS
2020-06-09 00:00:00+05:30,697.337774065944,707.4830088728432,685.1367165381245,686.991455078125,25857161,0.0,0.0,RELIANCE.NS
2020-06-10 00:00:00+05:30,689.650621715333,705.94109957946,688.2875405525737,702.6338500976562,22132647,0.0,0.0,RELIANCE.NS
2020-06-11 00:00:00+05:30,699.8852132853971,700.7566962338215,684.242850938889,687.2372436523438,20385805,0.0,0.0,RELIANCE.NS
2020-06-12 00:00:00+05:30,670.3881988113146,711.9522765948384,669.0474011349421,710.0751953125,38548899,0.0,0.0,RELIANCE.NS
2020-06-15 00:00:00+05:30,699.4382877082072,727.1253075674549,697.695262735524,721.5834350585938,53107403,0.0,0.0,RELIANCE.NS
2020-06-16 00:00:00+05:30,734.2985031257061,736.7788958517872,708.5108475229791,722.9912719726562,51187003,0.0,0.0,RELIANCE.NS
2020-06-17 00:00:00+05:30,718.7677857487347,730.9241570037381,716.0192217260333,721.9409790039062,41782053,0.0,0.0,RELIANCE.NS
2020-06-18 00:00:00+05:30,718.2092079070313,744.1308619225568,717.5834944663555,740.0638427734375,40471557,0.0,0.0,RELIANCE.NS
2020-06-19 00:00:00+05:30,746.3654529900429,799.4601856089309,742.7900913163138,786.3206176757812,105804173,0.0,0.0,RELIANCE.NS
2020-06-22 00:00:00+05:30,792.5776410384982,806.3429235411032,775.4156789545775,780.39892578125,60198705,0.0,0.0,RELIANCE.NS
2020-06-23 00:00:00+05:30,782.1195262014695,788.2647699224195,766.9687610858799,769.114013671875,37962078,0.0,0.0,RELIANCE.NS
2020-06-24 00:00:00+05:30,775.8178563100835,792.2647331150114,765.0022821216919,772.2200927734375,51586221,0.0,0.0,RELIANCE.NS
2020-06-25 00:00:00+05:30,771.840212434877,781.6725902765578,765.6055981505036,767.773193359375,39679374,0.0,0.0,RELIANCE.NS
2020-06-26 00:00:00+05:30,772.6446776676955,783.0133384314227,767.3709174389759,778.3876342773438,30921913,0.0,0.0,RELIANCE.NS
2020-06-29 00:00:00+05:30,772.3094444969105,777.5384600195997,766.7228869253353,770.1195068359375,25621946,0.0,0.0,RELIANCE.NS
2020-06-30 00:00:00+05:30,776.3095034139999,778.0971547081431,757.7844024005336,761.6056518554688,30276420,0.0,0.0,RELIANCE.NS
2020-07-01 00:00:00+05:30,768.7117698450951,781.6725967251772,763.3709811806162,776.57763671875,28464103,0.0,0.0,RELIANCE.NS
2020-07-02 00:00:00+05:30,785.3569790928875,796.4412001134546,781.7748651073799,793.1744995117188,28789533,6.5,0.0,RELIANCE.NS
2020-07-03 00:00:00+05:30,801.9381400665252,807.8858241868417,796.6213422568801,805.5878295898438,29434266,0.0,0.0,RELIANCE.NS
2020-07-06 00:00:00+05:30,813.2928313302896,837.1734337046045,807.4803576423724,834.3798828125,47016185,0.0,0.0,RELIANCE.NS
2020-07-07 00:00:00+05:30,838.0745501427551,840.0345466094957,813.8785364804778,821.6058959960938,35189589,0.0,0.0,RELIANCE.NS
2020-07-08 00:00:00+05:30,821.8762458455574,826.7875293652836,806.5340938173933,810.1387329101562,26204095,0.0,0.0,RELIANCE.NS
2020-07-09 00:00:00+05:30,815.0950894836114,826.8100774726811,804.8444228513455,821.9663696289062,36418942,0.0,0.0,RELIANCE.NS
2020-07-10 00:00:00+05:30,823.8814003093936,849.1588067867781,821.966394711452,846.20751953125,43759967,0.0,0.0,RELIANCE.NS
2020-07-13 00:00:00+05:30,857.6070991247357,877.5902327034075,856.0976675819797,871.867919921875,69608392,0.0,0.0,RELIANCE.NS
2020-07-14 00:00:00+05:30,871.4173509506335,874.8867790379635,850.3753509422341,863.7575073242188,67331128,0.0,0.0,RELIANCE.NS
2020-07-15 00:00:00+05:30,873.197136927217,891.6032641445339,810.1388282006736,830.8653564453125,139669773,0.0,0.0,RELIANCE.NS
2020-07-16 00:00:00+05:30,832.2170896836218,842.1298183035176,816.6496239363489,830.5950317382812,60961724,0.0,0.0,RELIANCE.NS
2020-07-17 00:00:00+05:30,831.3159669052427,865.1092979243067,828.161892484192,861.3695068359375,49726765,0.0,0.0,RELIANCE.NS
2020-07-20 00:00:00+05:30,864.1179673799464,870.516157425431,855.9399829609603,865.0641479492188,36592938,0.0,0.0,RELIANCE.NS
2020-07-21 00:00:00+05:30,873.6702116047286,890.7921584489957,872.5437693015706,888.3364868164062,42173371,0.0,0.0,RELIANCE.NS
2020-07-22 00:00:00+05:30,893.4956007304213,905.6612132591492,883.4477211669006,902.957763671875,59771457,0.0,0.0,RELIANCE.NS
2020-07-23 00:00:00+05:30,902.9351432143135,937.0664089242438,897.2578814276538,927.1987915039062,58333751,0.0,0.0,RELIANCE.NS
2020-07-24 00:00:00+05:30,927.2889561142558,974.5995934258412,927.1988550298802,967.0073852539062,120597372,0.0,0.0,RELIANCE.NS
2020-07-27 00:00:00+05:30,981.7187969091918,990.730335761404,958.7843757068995,971.5357055664062,80304827,0.0,0.0,RELIANCE.NS
2020-07-28 00:00:00+05:30,971.5356676895121,988.567513594205,969.0349454946917,981.2230834960938,55114422,0.0,0.0,RELIANCE.NS
2020-07-29 00:00:00+05:30,981.3132615821373,983.5210361142438,932.8986473703238,944.7037963867188,72663399,0.0,0.0,RELIANCE.NS
2020-07-30 00:00:00+05:30,945.7626123843903,964.1011021139695,933.5970000878073,950.2008056640625,72857444,0.0,0.0,RELIANCE.NS
2020-07-31 00:00:00+05:30,952.7466346817938,959.2799764121569,924.9459805464095,931.3892211914062,74958061,0.0,0.0,RELIANCE.NS
2020-08-03 00:00:00+05:30,924.2701122238352,926.8384103164361,902.552234589865,905.210693359375,46715383,0.0,0.0,RELIANCE.NS
2020-08-04 00:00:00+05:30,910.4373321090326,976.4018705470168,901.2680574064992,969.0123901367188,92041055,0.0,0.0,RELIANCE.NS
2020-08-05 00:00:00+05:30,977.3030855241774,989.4686386025612,954.4587664148336,958.1309814453125,74549993,0.0,0.0,RELIANCE.NS
2020-08-06 00:00:00+05:30,971.8960616521252,976.7172439375553,949.7276213286917,961.5778198242188,49322975,0.0,0.0,RELIANCE.NS
2020-08-07 00:00:00+05:30,959.6404101557999,972.2565877928133,955.314902696974,967.1425170898438,32984416,0.0,0.0,RELIANCE.NS
2020-08-10 00:00:00+05:30,972.8423633133862,975.5007623808141,949.8628926631047,955.1571655273438,26958997,0.0,0.0,RELIANCE.NS
2020-08-11 00:00:00+05:30,961.8933140357879,973.247897972868,946.3708994508049,961.4427490234375,46828306,0.0,0.0,RELIANCE.NS
2020-08-12 00:00:00+05:30,955.6752356248896,966.4891524406626,949.2770462018847,958.6490478515625,30264617,0.0,0.0,RELIANCE.NS
2020-08-13 00:00:00+05:30,958.8293617855942,963.7406453625977,950.7189535276216,956.1484375,24830322,0.0,0.0,RELIANCE.NS
2020-08-14 00:00:00+05:30,956.3737317375757,971.8961463708833,941.3695175221486,952.4312133789062,33224635,0.0,0.0,RELIANCE.NS
2020-08-17 00:00:00+05:30,948.4660871901328,948.4660871901328,932.7409454972391,942.3157348632812,30979066,0.0,0.0,RELIANCE.NS
2020-08-18 00:00:00+05:30,939.4545119298342,961.6680033189355,938.2604938623944,954.5714111328125,30547672,0.0,0.0,RELIANCE.NS
2020-08-19 00:00:00+05:30,964.6869464986775,970.5444705655544,955.8330845835594,960.428955078125,34087543,0.0,0.0,RELIANCE.NS
2020-08-20 00:00:00+05:30,955.2247399041264,956.9820089629147,940.8062426951541,944.8839721679688,22537845,0.0,0.0,RELIANCE.NS
2020-08-21 00:00:00+05:30,954.3236720009357,956.1259917181739,935.849969387578,938.0352783203125,25280895,0.0,0.0,RELIANCE.NS
2020-08-24 00:00:00+05:30,942.3382822662662,948.2407971643867,932.9211695733103,944.2982788085938,32717218,0.0,0.0,RELIANCE.NS
2020-08-25 00:00:00+05:30,948.9165726913604,951.304668310472,936.3003961248077,938.1477661132812,19388008,0.0,0.0,RELIANCE.NS
2020-08-26 00:00:00+05:30,939.4545871589644,967.818432905035,922.3326396260208,963.019775390625,59870421,0.0,0.0,RELIANCE.NS
2020-08-27 00:00:00+05:30,967.8409025632698,968.742092144658,947.6775678071447,950.9893188476562,28085062,0.0,0.0,RELIANCE.NS
2020-08-28 00:00:00+05:30,955.2247354590014,961.0372086929732,949.0293326269006,953.4900512695312,27166900,0.0,0.0,RELIANCE.NS
2020-08-31 00:00:00+05:30,979.5559790964573,979.5559790964573,928.3478148190451,937.51708984375,62076132,0.0,0.0,RELIANCE.NS
2020-09-01 00:00:00+05:30,946.2131603627843,956.3060900931226,929.2714164503396,940.4683227539062,38616258,0.0,0.0,RELIANCE.NS
2020-09-02 00:00:00+05:30,942.6085764919845,963.3351628176343,939.454561837558,958.9194946289062,26949439,0.0,0.0,RELIANCE.NS
2020-09-03 00:00:00+05:30,958.8293905212646,963.6730984329033,947.5649673757474,951.6652221679688,18586429,0.0,0.0,RELIANCE.NS
2020-09-04 00:00:00+05:30,938.8012464214678,944.8389727147812,933.6871754533258,935.9625854492188,28475945,0.0,0.0,RELIANCE.NS
2020-09-07 00:00:00+05:30,939.0039313366144,948.8039728615408,921.093422260081,938.3956298828125,21926473,0.0,0.0,RELIANCE.NS
2020-09-08 00:00:00+05:30,942.6086499792152,955.6753938060613,937.4270029938335,949.4124145507812,27397082,0.0,0.0,RELIANCE.NS
2020-09-09 00:00:00+05:30,939.4545688409083,976.7623768326655,937.8549766401845,973.8561401367188,55310877,0.0,0.0,RELIANCE.NS
2020-09-10 00:00:00+05:30,983.6562082168083,1056.5822475912992,980.1641954111515,1042.6368408203125,140304404,0.0,0.0,RELIANCE.NS
2020-09-11 00:00:00+05:30,1041.7357673191166,1053.3831204241671,1030.5163943732855,1045.2276611328125,59470807,0.0,0.0,RELIANCE.NS
2020-09-14 00:00:00+05:30,1047.5932987333726,1063.363491728694,1028.2183471786655,1037.477783203125,44063445,0.0,0.0,RELIANCE.NS
2020-09-15 00:00:00+05:30,1041.713301250758,1047.9312299992423,1030.989483669299,1044.822265625,27178393,0.0,0.0,RELIANCE.NS
2020-09-16 00:00:00+05:30,1045.340223730483,1067.5762408220287,1041.0823517628749,1047.390380859375,33952295,0.0,0.0,RELIANCE.NS
2020-09-17 00:00:00+05:30,1045.3402956543482,1051.5132927359168,1032.656541596836,1035.765625,25828669,0.0,0.0,RELIANCE.NS
2020-09-18 00:00:00+05:30,1042.7493895000111,1045.092374982362,1025.7625957763244,1038.89697265625,33074915,0.0,0.0,RELIANCE.NS
2020-09-21 00:00:00+05:30,1036.3287036331096,1052.5495204242818,1012.6057799327526,1016.435791015625,33627381,0.0,0.0,RELIANCE.NS
2020-09-22 00:00:00+05:30,1025.965348016569,1025.965348016569,991.9692940687045,996.2948608398438,34792254,0.0,0.0,RELIANCE.NS
2020-09-23 00:00:00+05:30,1018.3056461958708,1025.852803789668,993.6590667526855,1005.1487426757812,42988708,0.0,0.0,RELIANCE.NS
2020-09-24 00:00:00+05:30,994.8305108820485,1002.9859099836387,980.4795899306872,982.8001098632812,29826318,0.0,0.0,RELIANCE.NS
2020-09-25 00:00:00+05:30,986.314613711748,997.0383705818053,976.5370969731647,992.0369262695312,28374935,0.0,0.0,RELIANCE.NS
2020-09-28 00:00:00+05:30,1003.4366035442707,1008.3929975285525,994.4475900670667,998.5928955078125,19666849,0.0,0.0,RELIANCE.NS
2020-09-29 00:00:00+05:30,1002.5354551879662,1020.1079077542007,998.5928772621419,1011.5695190429688,25842539,0.0,0.0,RELIANCE.NS
2020-09-30 00:00:00+05:30,1018.3056032999904,1021.4596178305669,1002.5354114657846,1006.7483520507812,24465159,0.0,0.0,RELIANCE.NS
2020-10-01 00:00:00+05:30,1020.0177962384771,1020.0177962384771,997.5790510920808,1002.6480712890625,20783227,0.0,0.0,RELIANCE.NS
2020-10-05 00:00:00+05:30,1011.0963417972142,1013.4168021934493,993.97445470558,996.7680053710938,18922799,0.0,0.0,RELIANCE.NS
2020-10-06 00:00:00+05:30,1002.6481128831394,1006.5455807980838,992.0144565000093,995.9345092773438,18412175,0.0,0.0,RELIANCE.NS
2020-10-07 00:00:00+05:30,1007.0411593765123,1040.3839214904929,1000.2825058754605,1017.17919921875,53170865,0.0,0.0,RELIANCE.NS
2020-10-08 00:00:00+05:30,1017.8549664207745,1021.9102300665136,1001.2286953446803,1008.9560546875,21077808,0.0,0.0,RELIANCE.NS
2020-10-09 00:00:00+05:30,1007.0412370643354,1015.151645727536,998.9758789437379,1006.3428344726562,18545499,0.0,0.0,RELIANCE.NS
2020-10-12 00:00:00+05:30,1007.0413104483099,1016.3907288957282,1003.0987917765876,1007.9649658203125,14226473,0.0,0.0,RELIANCE.NS
2020-10-13 00:00:00+05:30,1005.0585541730748,1029.9079780750951,1002.918296071519,1027.632568359375,23112012,0.0,0.0,RELIANCE.NS
2020-10-14 00:00:00+05:30,1026.8215908300924,1038.1310641670402,1022.1355003688841,1030.696533203125,26742011,0.0,0.0,RELIANCE.NS
2020-10-15 00:00:00+05:30,1031.8229906039212,1031.8229906039212,989.0181212866288,994.1997680664062,20036197,0.0,0.0,RELIANCE.NS
2020-10-16 00:00:00+05:30,998.0296770699758,1005.9147136705656,978.9476739701596,980.3670043945312,21583600,0.0,0.0,RELIANCE.NS
2020-10-19 00:00:00+05:30,986.7876930665294,1004.2025277036687,971.0625516488087,980.5471801757812,31200385,0.0,0.0,RELIANCE.NS
2020-10-20 00:00:00+05:30,981.8087946239816,988.1168830745019,969.7558090465747,971.4004516601562,18482288,0.0,0.0,RELIANCE.NS
2020-10-21 00:00:00+05:30,976.8525175279202,987.66637555929,945.199387496505,957.2974243164062,34082321,0.0,0.0,RELIANCE.NS
